Date,Open,High,Low,Close,Volume
31.03.2018 17:00:00.000 GMT-0400,2640.969,2640.969,2640.969,2640.969,0
01.04.2018 17:00:00.000 GMT-0400,2634.070,2637.470,2552.670,2581.369,108.5635
02.04.2018 17:00:00.000 GMT-0400,2583.270,2619.670,2574.869,2614.170,87.54169999999999
03.04.2018 17:00:00.000 GMT-0400,2605.570,2649.770,2560.069,2644.770,106.16329999999999
04.04.2018 17:00:00.000 GMT-0400,2653.169,2672.220,2648.969,2662.370,73.7076
05.04.2018 17:00:00.000 GMT-0400,2634.970,2656.570,2585.169,2603.570,112.72500000000001
06.04.2018 17:00:00.000 GMT-0400,2603.570,2603.570,2603.570,2603.570,0
07.04.2018 17:00:00.000 GMT-0400,2603.570,2603.570,2603.570,2603.570,0
08.04.2018 17:00:00.000 GMT-0400,2621.569,2653.570,2610.169,2613.170,61.8555
09.04.2018 17:00:00.000 GMT-0400,2648.069,2665.570,2634.669,2656.570,84.2364
10.04.2018 17:00:00.000 GMT-0400,2641.870,2661.370,2625.369,2642.069,60.468900000000005
11.04.2018 17:00:00.000 GMT-0400,2643.970,2674.770,2639.470,2663.170,58.638000000000005
12.04.2018 17:00:00.000 GMT-0400,2661.469,2680.070,2644.270,2656.669,63.3797
13.04.2018 17:00:00.000 GMT-0400,2656.669,2656.669,2656.669,2656.669,0
14.04.2018 17:00:00.000 GMT-0400,2656.669,2656.669,2656.669,2656.669,0
15.04.2018 17:00:00.000 GMT-0400,2673.969,2686.170,2660.369,2680.869,51.323699999999995
16.04.2018 17:00:00.000 GMT-0400,2679.069,2713.070,2678.369,2706.270,40.781400000000005
17.04.2018 17:00:00.000 GMT-0400,2703.870,2717.770,2703.270,2708.869,36.4005
18.04.2018 17:00:00.000 GMT-0400,2710.469,2712.170,2680.970,2691.870,50.684999999999995
19.04.2018 17:00:00.000 GMT-0400,2692.770,2697.770,2659.770,2671.769,55.81720000000001
20.04.2018 17:00:00.000 GMT-0400,2671.769,2671.769,2671.769,2671.769,0
21.04.2018 17:00:00.000 GMT-0400,2671.769,2671.769,2671.769,2671.769,0
22.04.2018 17:00:00.000 GMT-0400,2680.170,2683.270,2657.770,2670.969,50.555600000000005
23.04.2018 17:00:00.000 GMT-0400,2672.670,2688.670,2616.469,2635.770,77.6699
24.04.2018 17:00:00.000 GMT-0400,2636.470,2645.870,2611.870,2645.070,78.67970000000001
25.04.2018 17:00:00.000 GMT-0400,2649.069,2676.470,2640.569,2676.070,51.6755
26.04.2018 17:00:00.000 GMT-0400,2675.770,2677.069,2659.070,2671.969,52.76839999999999
27.04.2018 17:00:00.000 GMT-0400,2671.969,2671.969,2671.969,2671.969,0
28.04.2018 17:00:00.000 GMT-0400,2671.969,2671.969,2671.969,2671.969,0
29.04.2018 17:00:00.000 GMT-0400,2671.370,2683.070,2647.369,2648.870,47.392500000000005
30.04.2018 17:00:00.000 GMT-0400,2648.069,2656.069,2624.869,2653.570,53.2039
01.05.2018 17:00:00.000 GMT-0400,2656.970,2660.670,2629.069,2629.570,73.7808
02.05.2018 17:00:00.000 GMT-0400,2628.369,2637.869,2593.269,2633.769,93.23189999999998
03.05.2018 17:00:00.000 GMT-0400,2634.170,2671.270,2614.269,2664.870,55.32000000000001
04.05.2018 17:00:00.000 GMT-0400,2664.870,2664.870,2664.870,2664.870,0
05.05.2018 17:00:00.000 GMT-0400,2664.870,2664.870,2664.870,2664.870,0
06.05.2018 17:00:00.000 GMT-0400,2663.669,2683.270,2662.670,2671.570,41.1201
07.05.2018 17:00:00.000 GMT-0400,2670.269,2676.870,2654.670,2672.569,50.692800000000005
08.05.2018 17:00:00.000 GMT-0400,2671.969,2701.670,2668.470,2697.370,35.588300000000004
09.05.2018 17:00:00.000 GMT-0400,2697.570,2725.670,2693.570,2719.669,41.0319
10.05.2018 17:00:00.000 GMT-0400,2716.869,2733.169,2716.670,2730.070,59.83089999999999
11.05.2018 17:00:00.000 GMT-0400,2730.070,2730.070,2730.070,2730.070,0
12.05.2018 17:00:00.000 GMT-0400,2730.070,2730.070,2730.070,2730.070,0
13.05.2018 17:00:00.000 GMT-0400,2731.269,2741.570,2725.070,2730.970,44.413900000000005
14.05.2018 17:00:00.000 GMT-0400,2728.869,2731.569,2701.570,2709.970,63.2202
15.05.2018 17:00:00.000 GMT-0400,2710.169,2728.170,2704.869,2722.470,32.86350000000001
16.05.2018 17:00:00.000 GMT-0400,2721.370,2731.470,2710.470,2718.070,34.9385
17.05.2018 17:00:00.000 GMT-0400,2717.969,2726.270,2708.369,2713.270,54.0734
18.05.2018 17:00:00.000 GMT-0400,2713.270,2713.270,2713.270,2713.270,0
19.05.2018 17:00:00.000 GMT-0400,2713.270,2713.270,2713.270,2713.270,0
20.05.2018 17:00:00.000 GMT-0400,2730.770,2738.970,2724.369,2732.669,34.2373
21.05.2018 17:00:00.000 GMT-0400,2731.770,2741.470,2721.870,2726.570,26.3648
22.05.2018 17:00:00.000 GMT-0400,2724.870,2733.370,2704.670,2730.770,45.6661
23.05.2018 17:00:00.000 GMT-0400,2730.369,2733.769,2707.070,2727.970,47.9155
24.05.2018 17:00:00.000 GMT-0400,2727.669,2738.170,2714.469,2718.870,52.0187
25.05.2018 17:00:00.000 GMT-0400,2718.870,2718.870,2718.870,2718.870,0
26.05.2018 17:00:00.000 GMT-0400,2718.870,2718.870,2718.870,2718.870,0
27.05.2018 17:00:00.000 GMT-0400,2729.370,2732.370,2719.170,2724.170,25.416300000000003
28.05.2018 17:00:00.000 GMT-0400,2722.970,2724.770,2676.269,2692.970,75.91539999999999
29.05.2018 17:00:00.000 GMT-0400,2694.270,2729.670,2686.569,2724.870,41.812799999999996
30.05.2018 17:00:00.000 GMT-0400,2719.269,2727.570,2699.769,2705.870,49.32629999999999
31.05.2018 17:00:00.000 GMT-0400,2707.469,2737.170,2705.970,2733.370,37.1067
01.06.2018 17:00:00.000 GMT-0400,2733.370,2733.370,2733.370,2733.370,0
02.06.2018 17:00:00.000 GMT-0400,2733.370,2733.370,2733.370,2733.370,0
03.06.2018 17:00:00.000 GMT-0400,2729.670,2749.269,2728.870,2745.169,31.802700000000005
04.06.2018 17:00:00.000 GMT-0400,2745.670,2752.070,2739.069,2751.670,30.674699999999998
05.06.2018 17:00:00.000 GMT-0400,2751.470,2772.370,2748.269,2772.270,24.5199
06.06.2018 17:00:00.000 GMT-0400,2772.970,2779.070,2760.169,2771.870,31.535099999999996
07.06.2018 17:00:00.000 GMT-0400,2771.270,2779.570,2751.970,2778.469,50.3954
08.06.2018 17:00:00.000 GMT-0400,2778.469,2778.469,2778.469,2778.469,0
09.06.2018 17:00:00.000 GMT-0400,2778.469,2778.469,2778.469,2778.469,0
10.06.2018 17:00:00.000 GMT-0400,2771.970,2790.670,2770.469,2782.869,32.9358
11.06.2018 17:00:00.000 GMT-0400,2781.570,2790.069,2778.370,2783.470,37.2243
12.06.2018 17:00:00.000 GMT-0400,2787.969,2791.470,2773.969,2773.970,32.8985
13.06.2018 17:00:00.000 GMT-0400,2773.570,2788.670,2766.770,2783.969,42.769600000000004
14.06.2018 17:00:00.000 GMT-0400,2781.370,2783.270,2760.569,2779.570,69.538
15.06.2018 17:00:00.000 GMT-0400,2779.570,2779.570,2779.570,2779.570,0
16.06.2018 17:00:00.000 GMT-0400,2779.570,2779.570,2779.570,2779.570,0
17.06.2018 17:00:00.000 GMT-0400,2775.470,2782.070,2756.369,2775.470,51.508199999999995
18.06.2018 17:00:00.000 GMT-0400,2774.669,2775.870,2731.670,2762.370,67.2886
19.06.2018 17:00:00.000 GMT-0400,2761.870,2775.070,2753.670,2768.070,38.244499999999995
20.06.2018 17:00:00.000 GMT-0400,2767.670,2781.666,2743.970,2748.870,53.2081
21.06.2018 17:00:00.000 GMT-0400,2747.370,2765.170,2745.970,2756.170,34.715599999999995
22.06.2018 17:00:00.000 GMT-0400,2756.170,2756.170,2756.170,2756.170,0
23.06.2018 17:00:00.000 GMT-0400,2756.170,2756.170,2756.170,2756.170,0
24.06.2018 17:00:00.000 GMT-0400,2753.170,2754.470,2698.369,2719.570,80.16539999999999
25.06.2018 17:00:00.000 GMT-0400,2719.769,2732.870,2712.570,2726.270,71.7275
26.06.2018 17:00:00.000 GMT-0400,2724.470,2745.670,2699.070,2703.469,114.73169999999999
27.06.2018 17:00:00.000 GMT-0400,2702.670,2724.070,2690.970,2716.970,160.8978
28.06.2018 17:00:00.000 GMT-0400,2718.370,2743.170,2714.670,2720.169,129.2601
29.06.2018 17:00:00.000 GMT-0400,2720.169,2720.169,2720.169,2720.169,0
30.06.2018 17:00:00.000 GMT-0400,2720.169,2720.169,2720.169,2720.169,0
01.07.2018 17:00:00.000 GMT-0400,2722.269,2726.870,2696.270,2725.769,76.06439999999998
02.07.2018 17:00:00.000 GMT-0400,2725.270,2739.770,2710.770,2711.770,49.739200000000004
03.07.2018 17:00:00.000 GMT-0400,2709.969,2722.670,2709.670,2720.769,31.685600000000004
04.07.2018 17:00:00.000 GMT-0400,2719.969,2737.970,2710.669,2737.070,114.9931
05.07.2018 17:00:00.000 GMT-0400,2734.370,2764.570,2729.370,2760.470,108.5856
06.07.2018 17:00:00.000 GMT-0400,2760.470,2760.470,2760.470,2760.470,0
07.07.2018 17:00:00.000 GMT-0400,2760.470,2760.470,2760.470,2760.470,0
08.07.2018 17:00:00.000 GMT-0400,2761.070,2785.170,2760.769,2785.170,47.1321
09.07.2018 17:00:00.000 GMT-0400,2784.970,2795.270,2783.970,2794.270,18.961400000000005
10.07.2018 17:00:00.000 GMT-0400,2780.069,2785.370,2763.569,2771.869,29.918099999999995
11.07.2018 17:00:00.000 GMT-0400,2774.170,2799.169,2771.370,2796.770,14.7686
12.07.2018 17:00:00.000 GMT-0400,2796.769,2805.569,2791.670,2801.070,11.7564
13.07.2018 17:00:00.000 GMT-0400,2801.070,2801.070,2801.070,2801.070,0
14.07.2018 17:00:00.000 GMT-0400,2801.070,2801.070,2801.070,2801.070,0
15.07.2018 17:00:00.000 GMT-0400,2805.070,2806.770,2793.070,2794.769,9.5365
16.07.2018 17:00:00.000 GMT-0400,2793.970,2813.970,2787.770,2809.670,9.9594
17.07.2018 17:00:00.000 GMT-0400,2811.669,2816.569,2805.669,2814.269,7.8043000000000005
18.07.2018 17:00:00.000 GMT-0400,2812.770,2816.070,2798.669,2804.670,11.615200000000003
19.07.2018 17:00:00.000 GMT-0400,2804.470,2809.570,2791.770,2799.969,15.463200000000004
20.07.2018 17:00:00.000 GMT-0400,2799.969,2799.969,2799.969,2799.969,0
21.07.2018 17:00:00.000 GMT-0400,2799.969,2799.969,2799.969,2799.969,0
22.07.2018 17:00:00.000 GMT-0400,2804.470,2811.370,2791.469,2810.869,11.103299999999997
23.07.2018 17:00:00.000 GMT-0400,2809.469,2829.870,2809.269,2819.269,39.651900000000005
24.07.2018 17:00:00.000 GMT-0400,2818.069,2848.170,2812.769,2840.069,46.52380000000001
25.07.2018 17:00:00.000 GMT-0400,2834.169,2845.670,2832.069,2841.470,53.4482
26.07.2018 17:00:00.000 GMT-0400,2839.470,2845.970,2808.069,2816.770,49.5212
27.07.2018 17:00:00.000 GMT-0400,2816.770,2816.770,2816.770,2816.770,0
28.07.2018 17:00:00.000 GMT-0400,2816.770,2816.770,2816.770,2816.770,0
29.07.2018 17:00:00.000 GMT-0400,2815.769,2820.870,2797.869,2802.270,38.292199999999994
30.07.2018 17:00:00.000 GMT-0400,2804.970,2824.070,2801.970,2823.170,41.5734
31.07.2018 17:00:00.000 GMT-0400,2823.470,2824.770,2805.470,2810.470,36.8655
01.08.2018 17:00:00.000 GMT-0400,2812.970,2829.870,2790.669,2828.469,38.454
02.08.2018 17:00:00.000 GMT-0400,2830.369,2840.470,2824.670,2840.069,15.9246
03.08.2018 17:00:00.000 GMT-0400,2840.069,2840.069,2840.069,2840.069,0
04.08.2018 17:00:00.000 GMT-0400,2840.069,2840.069,2840.069,2840.069,0
05.08.2018 17:00:00.000 GMT-0400,2841.470,2853.270,2834.869,2849.870,20.1281
06.08.2018 17:00:00.000 GMT-0400,2849.169,2863.570,2848.169,2859.469,30.6908
07.08.2018 17:00:00.000 GMT-0400,2860.270,2862.270,2853.069,2854.869,28.695399999999992
08.08.2018 17:00:00.000 GMT-0400,2852.770,2862.170,2851.470,2852.870,14.9997
09.08.2018 17:00:00.000 GMT-0400,2851.069,2851.170,2825.169,2836.670,17.6302
10.08.2018 17:00:00.000 GMT-0400,2836.670,2836.670,2836.670,2836.670,0
11.08.2018 17:00:00.000 GMT-0400,2836.670,2836.670,2836.670,2836.670,0
12.08.2018 17:00:00.000 GMT-0400,2832.669,2842.970,2819.469,2824.869,30.8421
13.08.2018 17:00:00.000 GMT-0400,2825.670,2842.869,2824.970,2840.470,29.1924
14.08.2018 17:00:00.000 GMT-0400,2840.970,2842.270,2802.369,2821.270,18.5701
15.08.2018 17:00:00.000 GMT-0400,2820.670,2850.570,2815.970,2843.470,13.9231
16.08.2018 17:00:00.000 GMT-0400,2841.270,2855.370,2833.269,2850.869,36.1714
17.08.2018 17:00:00.000 GMT-0400,2850.869,2850.869,2850.869,2850.869,0
18.08.2018 17:00:00.000 GMT-0400,2850.869,2850.869,2850.869,2850.869,0
19.08.2018 17:00:00.000 GMT-0400,2851.269,2859.570,2848.470,2857.470,23.187500000000004
20.08.2018 17:00:00.000 GMT-0400,2856.170,2872.770,2852.670,2859.869,13.7147
21.08.2018 17:00:00.000 GMT-0400,2852.470,2866.970,2845.169,2860.070,18.3528
22.08.2018 17:00:00.000 GMT-0400,2860.770,2868.670,2854.069,2857.070,20.3573
23.08.2018 17:00:00.000 GMT-0400,2857.269,2876.170,2855.569,2875.870,14.9949
24.08.2018 17:00:00.000 GMT-0400,2875.870,2875.870,2875.870,2875.870,0
25.08.2018 17:00:00.000 GMT-0400,2875.870,2875.870,2875.870,2875.870,0
26.08.2018 17:00:00.000 GMT-0400,2876.770,2898.070,2875.570,2897.470,12.467699999999999
27.08.2018 17:00:00.000 GMT-0400,2897.370,2904.069,2893.269,2898.370,17.369200000000003
28.08.2018 17:00:00.000 GMT-0400,2899.670,2916.270,2896.370,2913.670,22.362099999999998
29.08.2018 17:00:00.000 GMT-0400,2914.369,2915.170,2894.969,2901.170,23.729199999999995
30.08.2018 17:00:00.000 GMT-0400,2897.470,2906.570,2891.070,2904.870,25.7324
31.08.2018 17:00:00.000 GMT-0400,2904.870,2904.870,2904.870,2904.870,0
01.09.2018 17:00:00.000 GMT-0400,2904.870,2904.870,2904.870,2904.870,0
02.09.2018 17:00:00.000 GMT-0400,2906.169,2911.670,2901.870,2907.670,9.807599999999999
03.09.2018 17:00:00.000 GMT-0400,2906.670,2910.970,2884.769,2897.870,26.136900000000004
04.09.2018 17:00:00.000 GMT-0400,2898.170,2899.670,2876.969,2887.469,47.131800000000005
05.09.2018 17:00:00.000 GMT-0400,2886.870,2891.470,2866.970,2877.870,47.0606
06.09.2018 17:00:00.000 GMT-0400,2876.369,2883.770,2863.970,2873.670,37.8657
07.09.2018 17:00:00.000 GMT-0400,2873.670,2873.670,2873.670,2873.670,0
08.09.2018 17:00:00.000 GMT-0400,2873.670,2873.670,2873.670,2873.670,0
09.09.2018 17:00:00.000 GMT-0400,2872.370,2887.270,2872.169,2879.569,24.328300000000002
10.09.2018 17:00:00.000 GMT-0400,2878.870,2891.970,2866.470,2888.870,23.3039
11.09.2018 17:00:00.000 GMT-0400,2889.569,2894.270,2878.669,2887.970,31.696500000000007
12.09.2018 17:00:00.000 GMT-0400,2885.070,2905.870,2883.269,2904.169,19.298700000000004
13.09.2018 17:00:00.000 GMT-0400,2903.169,2911.170,2895.869,2905.270,19.8413
14.09.2018 17:00:00.000 GMT-0400,2905.270,2905.270,2905.270,2905.270,0
15.09.2018 17:00:00.000 GMT-0400,2905.270,2905.270,2905.270,2905.270,0
16.09.2018 17:00:00.000 GMT-0400,2901.670,2904.770,2885.969,2889.470,17.9368
17.09.2018 17:00:00.000 GMT-0400,2888.770,2911.170,2876.970,2905.270,17.6594
18.09.2018 17:00:00.000 GMT-0400,2906.070,2912.170,2899.070,2908.569,16.145100000000003
19.09.2018 17:00:00.000 GMT-0400,2909.770,2934.770,2906.770,2933.570,19.209199999999996
20.09.2018 17:00:00.000 GMT-0400,2933.070,2940.870,2926.669,2928.069,19.2283
21.09.2018 17:00:00.000 GMT-0400,2928.069,2928.069,2928.069,2928.069,0
22.09.2018 17:00:00.000 GMT-0400,2928.069,2928.069,2928.069,2928.069,0
23.09.2018 17:00:00.000 GMT-0400,2923.570,2924.070,2911.970,2919.570,18.991399999999995
24.09.2018 17:00:00.000 GMT-0400,2920.370,2928.070,2912.870,2915.470,14.918000000000001
25.09.2018 17:00:00.000 GMT-0400,2916.770,2930.970,2902.669,2906.570,22.0873
26.09.2018 17:00:00.000 GMT-0400,2906.170,2927.070,2902.169,2914.969,24.7773
27.09.2018 17:00:00.000 GMT-0400,2917.169,2920.269,2902.869,2914.870,31.6295
28.09.2018 17:00:00.000 GMT-0400,2914.870,2914.870,2914.870,2914.870,0
29.09.2018 17:00:00.000 GMT-0400,2914.870,2914.870,2914.870,2914.870,0
30.09.2018 17:00:00.000 GMT-0400,2918.670,2936.770,2917.670,2924.570,20.4884
01.10.2018 17:00:00.000 GMT-0400,2924.069,2930.970,2912.570,2923.570,17.4059
02.10.2018 17:00:00.000 GMT-0400,2923.870,2939.670,2920.570,2927.070,17.165000000000003
03.10.2018 17:00:00.000 GMT-0400,2920.769,2920.770,2883.470,2903.170,32.5098
04.10.2018 17:00:00.000 GMT-0400,2905.670,2911.370,2868.769,2889.969,79.0601
05.10.2018 17:00:00.000 GMT-0400,2889.969,2889.969,2889.969,2889.969,0
06.10.2018 17:00:00.000 GMT-0400,2889.969,2889.969,2889.969,2889.969,0
07.10.2018 17:00:00.000 GMT-0400,2893.270,2893.970,2861.869,2889.369,55.6561
08.10.2018 17:00:00.000 GMT-0400,2887.169,2894.770,2869.370,2882.270,33.181799999999996
09.10.2018 17:00:00.000 GMT-0400,2881.270,2885.770,2774.970,2775.770,86.9927
10.10.2018 17:00:00.000 GMT-0400,2771.070,2793.569,2708.669,2742.670,237.15070000000003
11.10.2018 17:00:00.000 GMT-0400,2744.069,2780.770,2729.269,2765.669,155.1085
12.10.2018 17:00:00.000 GMT-0400,2765.669,2765.669,2765.669,2765.669,0
13.10.2018 17:00:00.000 GMT-0400,2765.669,2765.669,2765.669,2765.669,0
14.10.2018 17:00:00.000 GMT-0400,2766.870,2775.969,2742.569,2746.170,96.73049999999998
15.10.2018 17:00:00.000 GMT-0400,2745.170,2816.370,2742.869,2816.070,59.8241
16.10.2018 17:00:00.000 GMT-0400,2813.170,2821.369,2781.269,2814.069,75.947
17.10.2018 17:00:00.000 GMT-0400,2811.669,2811.869,2754.569,2770.770,84.6635
18.10.2018 17:00:00.000 GMT-0400,2772.969,2798.370,2759.769,2764.870,88.57619999999999
19.10.2018 17:00:00.000 GMT-0400,2764.870,2764.870,2764.870,2764.870,0
20.10.2018 17:00:00.000 GMT-0400,2764.870,2764.870,2764.870,2764.870,0
21.10.2018 17:00:00.000 GMT-0400,2754.670,2779.070,2746.769,2754.070,111.6325
22.10.2018 17:00:00.000 GMT-0400,2753.470,2755.269,2690.370,2744.970,121.4156
23.10.2018 17:00:00.000 GMT-0400,2743.969,2748.470,2651.269,2663.870,165.65589999999997
24.10.2018 17:00:00.000 GMT-0400,2672.470,2723.070,2657.870,2684.069,117.78359999999999
25.10.2018 17:00:00.000 GMT-0400,2677.770,2691.669,2626.669,2669.369,233.2436
26.10.2018 17:00:00.000 GMT-0400,2669.369,2669.369,2669.369,2669.369,0
27.10.2018 17:00:00.000 GMT-0400,2669.369,2669.369,2669.369,2669.369,0
28.10.2018 17:00:00.000 GMT-0400,2666.870,2706.269,2602.970,2642.969,241.44729999999998
29.10.2018 17:00:00.000 GMT-0400,2638.470,2688.370,2632.969,2684.070,173.5773
30.10.2018 17:00:00.000 GMT-0400,2690.069,2736.770,2681.570,2705.470,94.52790000000002
31.10.2018 17:00:00.000 GMT-0400,2706.270,2741.769,2705.669,2738.169,79.7145
01.11.2018 17:00:00.000 GMT-0400,2723.669,2766.170,2699.769,2723.970,122.91329999999999
02.11.2018 17:00:00.000 GMT-0400,2723.970,2723.970,2723.970,2723.970,0
03.11.2018 17:00:00.000 GMT-0400,2723.970,2723.970,2723.970,2723.970,0
04.11.2018 17:00:00.000 GMT-0500,2722.870,2744.070,2712.870,2739.370,65.5206
05.11.2018 17:00:00.000 GMT-0500,2739.270,2761.270,2730.070,2759.470,55.75449999999999
06.11.2018 17:00:00.000 GMT-0500,2757.269,2817.270,2745.270,2816.470,74.27010000000001
07.11.2018 17:00:00.000 GMT-0500,2814.470,2816.370,2793.670,2808.470,43.4507
08.11.2018 17:00:00.000 GMT-0500,2803.369,2810.070,2763.669,2777.969,69.15269999999998
09.11.2018 17:00:00.000 GMT-0500,2777.969,2777.969,2777.969,2777.969,0
10.11.2018 17:00:00.000 GMT-0500,2777.969,2777.969,2777.969,2777.969,0
11.11.2018 17:00:00.000 GMT-0500,2777.070,2794.469,2721.570,2727.669,81.13470000000001
12.11.2018 17:00:00.000 GMT-0500,2730.970,2755.070,2714.470,2726.570,89.51700000000002
13.11.2018 17:00:00.000 GMT-0500,2729.869,2747.269,2685.069,2697.170,111.3123
14.11.2018 17:00:00.000 GMT-0500,2698.770,2735.670,2669.370,2734.270,109.81109999999998
15.11.2018 17:00:00.000 GMT-0500,2729.570,2747.370,2707.369,2740.670,140.5783
16.11.2018 17:00:00.000 GMT-0500,2740.670,2740.670,2740.670,2740.670,0
17.11.2018 17:00:00.000 GMT-0500,2740.670,2740.670,2740.670,2740.670,0
18.11.2018 17:00:00.000 GMT-0500,2731.570,2746.570,2680.669,2695.070,98.658
19.11.2018 17:00:00.000 GMT-0500,2694.870,2695.070,2630.770,2639.369,137.55740000000003
20.11.2018 17:00:00.000 GMT-0500,2637.370,2669.770,2630.970,2647.870,71.58449999999999
21.11.2018 17:00:00.000 GMT-0500,2649.069,2655.570,2627.469,2632.169,41.596999999999994
22.11.2018 17:00:00.000 GMT-0500,2634.469,2647.370,2625.469,2628.570,58.455999999999996
23.11.2018 17:00:00.000 GMT-0500,2628.570,2628.570,2628.570,2628.570,0
24.11.2018 17:00:00.000 GMT-0500,2628.570,2628.570,2628.570,2628.570,0
25.11.2018 17:00:00.000 GMT-0500,2632.469,2675.670,2631.169,2668.470,78.8132
26.11.2018 17:00:00.000 GMT-0500,2661.169,2683.670,2654.969,2683.369,124.2612
27.11.2018 17:00:00.000 GMT-0500,2686.269,2744.170,2680.469,2741.369,82.69659999999998
28.11.2018 17:00:00.000 GMT-0500,2736.370,2753.670,2722.669,2743.069,93.0857
29.11.2018 17:00:00.000 GMT-0500,2740.370,2763.569,2727.869,2763.070,58.7446
30.11.2018 17:00:00.000 GMT-0500,2763.070,2763.070,2763.070,2763.070,0
01.12.2018 17:00:00.000 GMT-0500,2763.070,2763.070,2763.070,2763.070,0
02.12.2018 17:00:00.000 GMT-0500,2794.869,2812.870,2772.869,2790.070,89.0334
03.12.2018 17:00:00.000 GMT-0500,2789.270,2789.270,2696.369,2701.369,130.67499999999998
04.12.2018 17:00:00.000 GMT-0500,2699.570,2720.070,2697.569,2717.370,39.82779999999999
05.12.2018 17:00:00.000 GMT-0500,2711.370,2711.370,2620.669,2690.769,244.23319999999998
06.12.2018 17:00:00.000 GMT-0500,2693.170,2708.269,2622.669,2634.069,195.48619999999997
07.12.2018 17:00:00.000 GMT-0500,2634.069,2634.069,2634.069,2634.069,0
08.12.2018 17:00:00.000 GMT-0500,2634.069,2634.069,2634.069,2634.069,0
09.12.2018 17:00:00.000 GMT-0500,2626.769,2647.570,2582.270,2642.170,199.8774
10.12.2018 17:00:00.000 GMT-0500,2641.370,2676.870,2620.670,2639.570,117.9135
11.12.2018 17:00:00.000 GMT-0500,2631.870,2685.470,2631.870,2650.370,60.588
12.12.2018 17:00:00.000 GMT-0500,2651.970,2670.170,2636.669,2643.270,65.7247
13.12.2018 17:00:00.000 GMT-0500,2644.870,2647.570,2593.570,2601.270,54.175200000000004
14.12.2018 17:00:00.000 GMT-0500,2601.270,2601.270,2601.270,2601.270,0
15.12.2018 17:00:00.000 GMT-0500,2601.270,2601.270,2601.270,2601.270,0
16.12.2018 17:00:00.000 GMT-0500,2593.169,2612.670,2529.969,2551.370,69.12589999999999
17.12.2018 17:00:00.000 GMT-0500,2553.070,2573.870,2528.070,2533.870,73.50730000000001
18.12.2018 17:00:00.000 GMT-0500,2530.000,2585.570,2487.569,2502.770,138.1138
19.12.2018 17:00:00.000 GMT-0500,2502.369,2514.769,2440.270,2485.270,191.6902
20.12.2018 17:00:00.000 GMT-0500,2483.769,2506.370,2407.569,2410.569,233.018
21.12.2018 17:00:00.000 GMT-0500,2410.569,2410.569,2410.569,2410.569,0
22.12.2018 17:00:00.000 GMT-0500,2410.569,2410.569,2410.569,2410.569,0
23.12.2018 17:00:00.000 GMT-0500,2401.069,2432.270,2338.570,2340.069,155.9714
24.12.2018 17:00:00.000 GMT-0500,2340.069,2340.069,2340.069,2340.069,0
25.12.2018 17:00:00.000 GMT-0500,2347.369,2477.169,2314.769,2469.069,198.22820000000002
26.12.2018 17:00:00.000 GMT-0500,2470.570,2498.170,2397.270,2493.169,250.06800000000004
27.12.2018 17:00:00.000 GMT-0500,2491.069,2522.069,2472.470,2486.270,107.4743
28.12.2018 17:00:00.000 GMT-0500,2486.270,2486.270,2486.270,2486.270,0
29.12.2018 17:00:00.000 GMT-0500,2486.270,2486.270,2486.270,2486.270,0
30.12.2018 17:00:00.000 GMT-0500,2497.070,2512.070,2482.170,2507.570,70.40729999999999
31.12.2018 17:00:00.000 GMT-0500,2507.570,2507.570,2507.570,2507.570,0
01.01.2019 17:00:00.000 GMT-0500,2506.769,2520.270,2451.569,2510.470,113.48849999999999
02.01.2019 17:00:00.000 GMT-0500,2480.270,2492.270,2443.270,2448.070,98.2471
03.01.2019 17:00:00.000 GMT-0500,2450.770,2538.070,2438.270,2529.770,98.172
04.01.2019 17:00:00.000 GMT-0500,2529.770,2529.770,2529.770,2529.770,0
05.01.2019 17:00:00.000 GMT-0500,2529.770,2529.770,2529.770,2529.770,0
06.01.2019 17:00:00.000 GMT-0500,2534.770,2566.770,2522.769,2549.870,83.94800000000001
07.01.2019 17:00:00.000 GMT-0500,2552.370,2580.169,2547.169,2571.469,104.23920000000001
08.01.2019 17:00:00.000 GMT-0500,2568.769,2595.669,2567.869,2581.069,106.269
09.01.2019 17:00:00.000 GMT-0500,2578.269,2598.270,2559.269,2592.769,117.3279
10.01.2019 17:00:00.000 GMT-0500,2593.070,2596.570,2576.369,2594.369,74.82000000000001
11.01.2019 17:00:00.000 GMT-0500,2594.369,2594.369,2594.369,2594.369,0
12.01.2019 17:00:00.000 GMT-0500,2594.369,2594.369,2594.369,2594.369,0
13.01.2019 17:00:00.000 GMT-0500,2589.169,2591.170,2566.670,2579.969,73.11690000000002
14.01.2019 17:00:00.000 GMT-0500,2580.870,2613.270,2579.369,2603.969,96.42869999999999
15.01.2019 17:00:00.000 GMT-0500,2604.470,2625.870,2601.669,2612.770,71.4518
16.01.2019 17:00:00.000 GMT-0500,2614.169,2645.270,2595.469,2635.370,90.8049
17.01.2019 17:00:00.000 GMT-0500,2636.370,2676.070,2632.669,2670.869,89.9022
18.01.2019 17:00:00.000 GMT-0500,2670.869,2670.869,2670.869,2670.869,0
19.01.2019 17:00:00.000 GMT-0500,2670.869,2670.869,2670.869,2670.869,0
20.01.2019 17:00:00.000 GMT-0500,2669.969,2672.770,2655.370,2662.869,30.995199999999997
